,game_str,play_id,at_bat,play_per_game,timestamp,player_position,event_code,home_team,away_team,year,day,game_str_1,home_team_1,away_team_1,at_bat_1,play_per_game_1,top_bottom_inning,pitcher,catcher,first_base,second_base,third_base,shortstop,left_field,center_field,right_field,batter,first_baserunner,second_baserunner,third_baserunner,year_1,day_1,game_str_2,play_id_1,timestamp_1,runner,field_x,field_y
888,y2_d026_VMN_YJD,137,39,137,4279398,1,6,YJD,VMN,year_2,day_026,y2_d026_VMN_YJD,YJD,VMN,39.0,137.0,bottom,VMN-2511,VMN-2052,VMN-2162,VMN-1098,VMN-1992,VMN-1362,VMN-2212,VMN-1279,VMN-2242,YJD-0345,YJD-0080,NA,NA,year_2,day_026,y2_d026_VMN_YJD,137,4276398,11,58.0686,68.808
889,y2_d026_VMN_YJD,138,39,138,4297298,1,6,YJD,VMN,year_2,day_026,y2_d026_VMN_YJD,YJD,VMN,39.0,138.0,bottom,VMN-2511,VMN-2052,VMN-2162,VMN-1098,VMN-1992,VMN-1362,VMN-2212,VMN-1279,VMN-2242,YJD-0345,YJD-0080,NA,NA,year_2,day_026,y2_d026_VMN_YJD,138,4294298,11,56.7462,71.1015
890,y2_d026_VMN_YJD,149,42,149,4735848,1,6,YJD,VMN,year_2,day_026,y2_d026_VMN_YJD,YJD,VMN,42.0,149.0,top,YJD-0335,YJD-0107,YJD-0373,YJD-0080,YJD-0213,YJD-0345,YJD-0397,YJD-0019,YJD-0366,VMN-1098,VMN-1992,NA,NA,year_2,day_026,y2_d026_VMN_YJD,149,4732848,11,56.9211,74.5086
891,y2_d026_VMN_YJD,162,44,162,5215748,1,6,YJD,VMN,year_2,day_026,y2_d026_VMN_YJD,YJD,VMN,44.0,162.0,top,YJD-0358,YJD-0107,YJD-0373,YJD-0080,YJD-0213,YJD-0345,YJD-0397,YJD-0019,YJD-0366,VMN-2162,VMN-1992,NA,NA,year_2,day_026,y2_d026_VMN_YJD,162,5212748,11,57.9855,72.3396
892,y2_d026_YUH_RZQ,46,11,46,1320442,1,6,RZQ,YUH,year_2,day_026,y2_d026_YUH_RZQ,RZQ,YUH,11.0,46.0,top,RZQ-0375,RZQ-0006,RZQ-0333,RZQ-0347,RZQ-0317,RZQ-0355,RZQ-0231,RZQ-0275,RZQ-0143,YUH-2480,YUH-2406,NA,NA,year_2,day_026,y2_d026_YUH_RZQ,46,1317442,11,55.7937,74.4621
893,y2_d026_YUH_RZQ,51,11,51,1431692,1,6,RZQ,YUH,year_2,day_026,y2_d026_YUH_RZQ,RZQ,YUH,11.0,51.0,top,RZQ-0375,RZQ-0006,RZQ-0333,RZQ-0347,RZQ-0317,RZQ-0355,RZQ-0231,RZQ-0275,RZQ-0143,YUH-2480,YUH-2406,NA,NA,year_2,day_026,y2_d026_YUH_RZQ,51,1428692,11,56.1195,74.8365
894,y2_d026_YUH_RZQ,115,29,115,3574203,1,6,RZQ,YUH,year_2,day_026,y2_d026_YUH_RZQ,RZQ,YUH,29.0,115.0,bottom,YUH-1708,YUH-2480,YUH-2350,YUH-1903,YUH-1718,YUH-2570,YUH-2406,YUH-1741,YUH-1918,RZQ-0333,RZQ-0355,NA,NA,year_2,day_026,y2_d026_YUH_RZQ,115,3571203,11,58.4571,69.1659
895,y2_d027_VMN_YJD,41,9,41,1131817,1,6,YJD,VMN,year_2,day_027,y2_d027_VMN_YJD,YJD,VMN,9.0,41.0,top,YJD-0420,YJD-0024,YJD-0016,YJD-0278,YJD-0080,YJD-0345,YJD-0397,YJD-0019,YJD-0366,VMN-2162,VMN-1098,NA,NA,year_2,day_027,y2_d027_VMN_YJD,41,1128817,11,56.4261,73.2474
896,y2_d027_VMN_YJD,146,36,146,4319567,1,6,YJD,VMN,year_2,day_027,y2_d027_VMN_YJD,YJD,VMN,36.0,146.0,bottom,VMN-2561,VMN-2063,VMN-2162,VMN-1233,VMN-1992,VMN-1362,VMN-2212,VMN-2242,VMN-1439,YJD-0345,YJD-0278,NA,NA,year_2,day_027,y2_d027_VMN_YJD,146,4316567,11,56.6454,73.3062
897,y2_d027_VMN_YJD,206,50,206,6226917,1,6,YJD,VMN,year_2,day_027,y2_d027_VMN_YJD,YJD,VMN,50.0,206.0,bottom,VMN-1963,VMN-2063,VMN-2162,VMN-1233,VMN-1992,VMN-1362,VMN-2212,VMN-2242,VMN-1439,YJD-0278,YJD-0366,NA,NA,year_2,day_027,y2_d027_VMN_YJD,206,6223917,11,55.3119,72.9171
898,y2_d027_YUH_RZQ,81,20,81,2406534,1,6,RZQ,YUH,year_2,day_027,y2_d027_YUH_RZQ,RZQ,YUH,20.0,81.0,top,RZQ-0324,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0040,RZQ-0355,RZQ-0231,RZQ-0310,RZQ-0346,YUH-2350,YUH-1741,NA,NA,year_2,day_027,y2_d027_YUH_RZQ,81,2403534,11,55.3983,72.0363
899,y2_d027_YUH_RZQ,249,64,249,86629334,1,6,RZQ,YUH,year_2,day_027,y2_d027_YUH_RZQ,RZQ,YUH,64.0,249.0,top,RZQ-0416,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0040,RZQ-0355,RZQ-0231,RZQ-0310,RZQ-0346,YUH-1729,YUH-2350,NA,NA,year_2,day_027,y2_d027_YUH_RZQ,249,86626334,11,56.373,71.9949
900,y2_d028_VMN_YJD,55,13,55,1495571,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,13.0,55.0,top,YJD-0342,YJD-0107,YJD-0373,YJD-0278,YJD-0213,YJD-0080,YJD-0397,YJD-0345,YJD-0366,VMN-1343,VMN-1233,NA,NA,year_2,day_028,y2_d028_VMN_YJD,55,1492568,11,54.318,73.1667
901,y2_d028_VMN_YJD,76,19,76,2239391,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,19.0,76.0,top,YJD-0342,YJD-0107,YJD-0373,YJD-0278,YJD-0213,YJD-0080,YJD-0397,YJD-0345,YJD-0366,VMN-1439,VMN-1279,NA,NA,year_2,day_028,y2_d028_VMN_YJD,76,2236388,11,55.8351,72.2379
902,y2_d028_VMN_YJD,77,19,77,2256584,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,19.0,77.0,top,YJD-0342,YJD-0107,YJD-0373,YJD-0278,YJD-0213,YJD-0080,YJD-0397,YJD-0345,YJD-0366,VMN-1439,VMN-1279,NA,NA,year_2,day_028,y2_d028_VMN_YJD,77,2253581,11,56.4696,73.0485
903,y2_d028_VMN_YJD,185,47,185,5516955,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,47.0,185.0,bottom,VMN-1566,VMN-2052,VMN-2162,VMN-1233,VMN-1098,VMN-1343,VMN-1439,VMN-1279,VMN-2242,YJD-0397,YJD-0366,NA,NA,year_2,day_028,y2_d028_VMN_YJD,185,5513952,11,57.333,71.2566
904,y2_d028_VMN_YJD,223,58,223,6917080,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,58.0,223.0,top,YJD-0342,YJD-0107,YJD-0373,YJD-0278,YJD-0213,YJD-0080,YJD-0397,YJD-0019,YJD-0366,VMN-1279,VMN-1362,NA,NA,year_2,day_028,y2_d028_VMN_YJD,223,6914077,11,55.6683,72.7452
905,y2_d028_VMN_YJD,224,58,224,6937903,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,58.0,224.0,top,YJD-0342,YJD-0107,YJD-0373,YJD-0278,YJD-0213,YJD-0080,YJD-0397,YJD-0019,YJD-0366,VMN-1279,VMN-1362,NA,NA,year_2,day_028,y2_d028_VMN_YJD,224,6934900,11,56.9706,71.9244
906,y2_d028_VMN_YJD,270,70,270,8769570,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,70.0,270.0,top,YJD-0380,YJD-0107,YJD-0373,YJD-0278,YJD-0213,YJD-0080,YJD-0397,YJD-0019,YJD-0366,VMN-1343,VMN-1233,NA,NA,year_2,day_028,y2_d028_VMN_YJD,270,8766567,11,54.1077,72.3267
907,y2_d028_VMN_YJD,271,70,271,8791251,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,70.0,271.0,top,YJD-0380,YJD-0107,YJD-0373,YJD-0278,YJD-0213,YJD-0080,YJD-0397,YJD-0019,YJD-0366,VMN-1343,VMN-1233,NA,NA,year_2,day_028,y2_d028_VMN_YJD,271,8788248,11,53.9577,72.6306
908,y2_d028_VMN_YJD,291,74,291,9433993,1,6,YJD,VMN,year_2,day_028,y2_d028_VMN_YJD,YJD,VMN,74.0,291.0,bottom,VMN-1125,VMN-2052,VMN-2162,VMN-1233,VMN-1098,VMN-1343,VMN-1439,VMN-1279,VMN-2242,YJD-0345,YJD-0019,NA,NA,year_2,day_028,y2_d028_VMN_YJD,291,9430990,11,56.2626,70.8666
909,y2_d028_YUH_RZQ,27,8,27,673558,1,6,RZQ,YUH,year_2,day_028,y2_d028_YUH_RZQ,RZQ,YUH,8.0,27.0,bottom,YUH-2382,YUH-2480,YUH-1729,YUH-1903,YUH-1718,YUH-2570,YUH-2350,YUH-1741,YUH-1918,RZQ-0409,RZQ-0333,NA,NA,year_2,day_028,y2_d028_YUH_RZQ,27,670558,11,57.9393,71.1849
910,y2_d028_YUH_RZQ,89,22,89,2489558,1,6,RZQ,YUH,year_2,day_028,y2_d028_YUH_RZQ,RZQ,YUH,22.0,89.0,top,RZQ-0158,RZQ-0006,RZQ-0333,RZQ-0347,RZQ-0040,RZQ-0355,RZQ-0275,RZQ-0310,RZQ-0143,YUH-1903,YUH-2570,NA,NA,year_2,day_028,y2_d028_YUH_RZQ,89,2486558,11,58.8153,69.5391
911,y2_d028_YUH_RZQ,116,28,116,3188308,1,6,RZQ,YUH,year_2,day_028,y2_d028_YUH_RZQ,RZQ,YUH,28.0,116.0,bottom,YUH-2382,YUH-2480,YUH-1729,YUH-1903,YUH-1718,YUH-2570,YUH-2350,YUH-1741,YUH-1918,RZQ-0040,RZQ-0409,NA,NA,year_2,day_028,y2_d028_YUH_RZQ,116,3185308,11,56.8827,71.5731
912,y2_d028_YUH_RZQ,146,35,146,4102696,1,6,RZQ,YUH,year_2,day_028,y2_d028_YUH_RZQ,RZQ,YUH,35.0,146.0,bottom,YUH-2382,YUH-2480,YUH-1729,YUH-1903,YUH-1718,YUH-2570,YUH-2350,YUH-1741,YUH-1918,RZQ-0310,RZQ-0275,NA,NA,year_2,day_028,y2_d028_YUH_RZQ,146,4099696,11,57.2781,69.9732
913,y2_d028_YUH_RZQ,153,36,153,4242296,1,6,RZQ,YUH,year_2,day_028,y2_d028_YUH_RZQ,RZQ,YUH,36.0,153.0,bottom,YUH-2382,YUH-2480,YUH-1729,YUH-1903,YUH-1718,YUH-2570,YUH-2350,YUH-1741,YUH-1918,RZQ-0347,RZQ-0310,NA,NA,year_2,day_028,y2_d028_YUH_RZQ,153,4239296,11,57.504,70.6971
914,y2_d028_YUH_RZQ,155,37,155,4292896,1,6,RZQ,YUH,year_2,day_028,y2_d028_YUH_RZQ,RZQ,YUH,37.0,155.0,bottom,YUH-2382,YUH-2480,YUH-1729,YUH-1903,YUH-1718,YUH-2570,YUH-2350,YUH-1741,YUH-1918,RZQ-0355,RZQ-0310,NA,NA,year_2,day_028,y2_d028_YUH_RZQ,155,4289896,11,56.2377,72.5976
915,y2_d029_IKJ_RZQ,14,4,14,399409,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,4.0,14.0,top,RZQ-0114,RZQ-0169,RZQ-0333,RZQ-0310,RZQ-0347,RZQ-0355,RZQ-0275,RZQ-0143,RZQ-0346,IKJ-2091,IKJ-2524,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,14,396409,11,56.2251,71.5524
916,y2_d029_IKJ_RZQ,27,8,27,871409,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,8.0,27.0,bottom,IKJ-1976,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0409,RZQ-0355,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,27,868409,11,54.5322,71.6772
917,y2_d029_IKJ_RZQ,65,19,65,2127559,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,19.0,65.0,bottom,IKJ-1976,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0347,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,65,2124559,11,55.9554,71.3541
918,y2_d029_IKJ_RZQ,69,20,69,2291709,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,20.0,69.0,bottom,IKJ-1976,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0355,RZQ-0333,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,69,2288709,11,56.9472,69.7212
919,y2_d029_IKJ_RZQ,134,36,134,4399509,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,36.0,134.0,top,RZQ-0114,RZQ-0169,RZQ-0333,RZQ-0310,RZQ-0347,RZQ-0355,RZQ-0275,RZQ-0143,RZQ-0346,IKJ-2252,IKJ-2218,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,134,4396509,11,56.7069,71.5044
920,y2_d029_IKJ_RZQ,135,36,135,4416109,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,36.0,135.0,top,RZQ-0114,RZQ-0169,RZQ-0333,RZQ-0310,RZQ-0347,RZQ-0355,RZQ-0275,RZQ-0143,RZQ-0346,IKJ-2252,IKJ-2218,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,135,4413109,11,57.0855,70.8591
921,y2_d029_IKJ_RZQ,147,40,147,4946259,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,40.0,147.0,bottom,IKJ-1976,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0347,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,147,4943259,11,56.1033,71.4594
922,y2_d029_IKJ_RZQ,148,40,148,4975909,1,6,RZQ,IKJ,year_2,day_029,y2_d029_IKJ_RZQ,RZQ,IKJ,40.0,148.0,bottom,IKJ-1976,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0347,NA,NA,year_2,day_029,y2_d029_IKJ_RZQ,148,4972909,11,55.8219,70.9935
923,y2_d030_IKJ_RZQ,30,8,30,959264,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,8.0,30.0,bottom,IKJ-2198,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-1852,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0355,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,30,956264,11,54.9249,72.36
924,y2_d030_IKJ_RZQ,33,8,33,1043964,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,8.0,33.0,bottom,IKJ-2198,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-1852,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0355,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,33,1040964,11,55.1757,72.1122
925,y2_d030_IKJ_RZQ,209,54,209,7264864,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,54.0,209.0,top,RZQ-0300,RZQ-0006,RZQ-0333,RZQ-0347,RZQ-0040,RZQ-0355,RZQ-0231,RZQ-0143,RZQ-0346,IKJ-2252,IKJ-2126,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,209,7261864,11,54.6033,72.7017
926,y2_d030_IKJ_RZQ,242,60,242,8323114,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,60.0,242.0,top,RZQ-0291,RZQ-0006,RZQ-0333,RZQ-0347,RZQ-0040,RZQ-0355,RZQ-0231,RZQ-0143,RZQ-0346,IKJ-2524,IKJ-2078,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,242,8320114,11,57.4446,70.2684
927,y2_d030_IKJ_RZQ,271,66,271,9300664,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,66.0,271.0,bottom,IKJ-1454,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-1852,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0143,RZQ-0040,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,271,9297664,11,56.0259,71.3298
928,y2_d030_IKJ_RZQ,312,76,312,11036964,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,76.0,312.0,bottom,IKJ-1294,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-1852,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0355,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,312,11033964,11,54.8478,71.5056
929,y2_d030_IKJ_RZQ,313,76,313,11066364,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,76.0,313.0,bottom,IKJ-1294,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-1852,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0355,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,313,11063364,11,54.6822,71.8536
930,y2_d030_IKJ_RZQ,318,77,318,11208964,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,77.0,318.0,bottom,IKJ-1294,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-1852,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0231,RZQ-0333,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,318,11205964,11,56.4666,72.0213
931,y2_d030_IKJ_RZQ,323,77,323,11337964,1,6,RZQ,IKJ,year_2,day_030,y2_d030_IKJ_RZQ,RZQ,IKJ,77.0,323.0,bottom,IKJ-1294,IKJ-2091,IKJ-2126,IKJ-2252,IKJ-2218,IKJ-1852,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0231,RZQ-0333,NA,NA,year_2,day_030,y2_d030_IKJ_RZQ,323,11334964,11,63.5952,64.9599
932,y2_d031_IKJ_RZQ,23,6,23,646327,1,6,RZQ,IKJ,year_2,day_031,y2_d031_IKJ_RZQ,RZQ,IKJ,6.0,23.0,bottom,IKJ-2525,IKJ-1413,IKJ-2029,IKJ-1852,IKJ-2252,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0347,NA,NA,year_2,day_031,y2_d031_IKJ_RZQ,23,643327,11,55.0317,72.5196
933,y2_d031_IKJ_RZQ,24,6,24,662227,1,6,RZQ,IKJ,year_2,day_031,y2_d031_IKJ_RZQ,RZQ,IKJ,6.0,24.0,bottom,IKJ-2525,IKJ-1413,IKJ-2029,IKJ-1852,IKJ-2252,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0347,NA,NA,year_2,day_031,y2_d031_IKJ_RZQ,24,659227,11,55.1856,71.9499
934,y2_d031_IKJ_RZQ,115,29,115,3532263,1,6,RZQ,IKJ,year_2,day_031,y2_d031_IKJ_RZQ,RZQ,IKJ,29.0,115.0,bottom,IKJ-2525,IKJ-1413,IKJ-2029,IKJ-1852,IKJ-2252,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0333,RZQ-0355,NA,NA,year_2,day_031,y2_d031_IKJ_RZQ,115,3529263,11,54.9249,72.36
935,y2_d031_IKJ_RZQ,163,44,163,5267563,1,6,RZQ,IKJ,year_2,day_031,y2_d031_IKJ_RZQ,RZQ,IKJ,44.0,163.0,bottom,IKJ-2525,IKJ-1413,IKJ-2029,IKJ-1852,IKJ-2252,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0355,RZQ-0347,NA,NA,year_2,day_031,y2_d031_IKJ_RZQ,163,5264563,11,55.2072,71.7837
936,y2_d031_IKJ_RZQ,165,44,165,5309963,1,6,RZQ,IKJ,year_2,day_031,y2_d031_IKJ_RZQ,RZQ,IKJ,44.0,165.0,bottom,IKJ-2525,IKJ-1413,IKJ-2029,IKJ-1852,IKJ-2252,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0355,RZQ-0347,NA,NA,year_2,day_031,y2_d031_IKJ_RZQ,165,5306963,11,54.645,72.7284
937,y2_d031_IKJ_RZQ,168,44,168,5392863,1,6,RZQ,IKJ,year_2,day_031,y2_d031_IKJ_RZQ,RZQ,IKJ,44.0,168.0,bottom,IKJ-2525,IKJ-1413,IKJ-2029,IKJ-1852,IKJ-2252,IKJ-2180,IKJ-2524,IKJ-2078,IKJ-2099,RZQ-0355,RZQ-0347,NA,NA,year_2,day_031,y2_d031_IKJ_RZQ,168,5389863,11,54.8103,72.9888
938,y2_d031_IKJ_RZQ,183,48,183,5801763,1,6,RZQ,IKJ,year_2,day_031,y2_d031_IKJ_RZQ,RZQ,IKJ,48.0,183.0,top,RZQ-0375,RZQ-0169,RZQ-0333,RZQ-0347,RZQ-0310,RZQ-0355,RZQ-0231,RZQ-0409,RZQ-0346,IKJ-2252,IKJ-2029,NA,NA,year_2,day_031,y2_d031_IKJ_RZQ,183,5798763,11,55.9281,75.2505
939,y2_d033_KNB_YJD,5,2,5,91386,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,2.0,5.0,top,YJD-0046,YJD-0107,YJD-0366,YJD-0345,YJD-0174,YJD-0080,YJD-0327,YJD-0019,YJD-0340,KNB-2151,KNB-1075,NA,NA,year_2,day_033,y2_d033_KNB_YJD,5,88383,11,55.6575,73.0461
940,y2_d033_KNB_YJD,8,2,8,148311,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,2.0,8.0,top,YJD-0046,YJD-0107,YJD-0366,YJD-0345,YJD-0174,YJD-0080,YJD-0327,YJD-0019,YJD-0340,KNB-2151,KNB-1075,NA,NA,year_2,day_033,y2_d033_KNB_YJD,8,145308,11,56.859,70.4505
941,y2_d033_KNB_YJD,72,16,72,2281862,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,16.0,72.0,top,YJD-0336,YJD-0107,YJD-0366,YJD-0345,YJD-0174,YJD-0080,YJD-0327,YJD-0019,YJD-0340,KNB-2151,KNB-1796,NA,NA,year_2,day_033,y2_d033_KNB_YJD,72,2278859,11,54.1425,74.3394
942,y2_d033_KNB_YJD,73,16,73,2302619,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,16.0,73.0,top,YJD-0336,YJD-0107,YJD-0366,YJD-0345,YJD-0174,YJD-0080,YJD-0327,YJD-0019,YJD-0340,KNB-2151,KNB-1796,NA,NA,year_2,day_033,y2_d033_KNB_YJD,73,2299616,11,54.354,76.0992
943,y2_d033_KNB_YJD,87,19,87,2765247,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,19.0,87.0,bottom,KNB-2155,KNB-1155,KNB-1703,KNB-1075,KNB-2032,KNB-1404,KNB-2309,KNB-2151,KNB-1182,YJD-0019,YJD-0340,NA,NA,year_2,day_033,y2_d033_KNB_YJD,87,2762244,11,56.4105,73.1922
944,y2_d033_KNB_YJD,92,21,92,2918829,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,21.0,92.0,bottom,KNB-2155,KNB-1155,KNB-1703,KNB-1075,KNB-2032,KNB-1404,KNB-2309,KNB-2151,KNB-1182,YJD-0080,YJD-0340,NA,NA,year_2,day_033,y2_d033_KNB_YJD,92,2915826,11,56.2557,75.8502
945,y2_d033_KNB_YJD,123,28,123,3885961,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,28.0,123.0,bottom,KNB-2155,KNB-1155,KNB-1703,KNB-1075,KNB-2032,KNB-1404,KNB-2309,KNB-2151,KNB-1182,YJD-0174,YJD-0327,NA,NA,year_2,day_033,y2_d033_KNB_YJD,123,3882958,11,56.5413,71.4774
946,y2_d033_KNB_YJD,185,44,185,5812932,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,44.0,185.0,bottom,KNB-2155,KNB-1155,KNB-1703,KNB-1075,KNB-2032,KNB-1404,KNB-2309,KNB-2151,KNB-1182,YJD-0174,YJD-0327,NA,NA,year_2,day_033,y2_d033_KNB_YJD,185,5809929,11,54.8172,74.6895
947,y2_d033_KNB_YJD,190,45,190,5951169,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,45.0,190.0,bottom,KNB-2155,KNB-1155,KNB-1703,KNB-1075,KNB-2032,KNB-1404,KNB-2309,KNB-2151,KNB-1182,YJD-0373,YJD-0327,NA,NA,year_2,day_033,y2_d033_KNB_YJD,190,5948166,11,55.491,73.3719
948,y2_d033_KNB_YJD,255,65,255,8341461,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,65.0,255.0,top,YJD-0251,YJD-0107,YJD-0366,YJD-0345,YJD-0174,YJD-0080,YJD-0327,YJD-0019,YJD-0340,KNB-1796,KNB-1404,NA,NA,year_2,day_033,y2_d033_KNB_YJD,255,8338458,11,56.646,74.8056
949,y2_d033_KNB_YJD,257,65,257,8384526,1,6,YJD,KNB,year_2,day_033,y2_d033_KNB_YJD,YJD,KNB,65.0,257.0,top,YJD-0251,YJD-0107,YJD-0366,YJD-0345,YJD-0174,YJD-0080,YJD-0327,YJD-0019,YJD-0340,KNB-1796,KNB-1404,NA,NA,year_2,day_033,y2_d033_KNB_YJD,257,8381523,11,55.9308,73.4895
950,y2_d034_KNB_YJD,11,2,11,202788,1,6,YJD,KNB,year_2,day_034,y2_d034_KNB_YJD,YJD,KNB,2.0,11.0,top,YJD-0420,YJD-0007,YJD-0373,YJD-0278,YJD-0174,YJD-0080,YJD-0366,YJD-0019,YJD-0345,KNB-2151,KNB-1389,NA,NA,year_2,day_034,y2_d034_KNB_YJD,11,199785,11,55.5468,73.3581
951,y2_d034_KNB_YJD,43,8,43,1277863,1,6,YJD,KNB,year_2,day_034,y2_d034_KNB_YJD,YJD,KNB,8.0,43.0,top,YJD-0380,YJD-0007,YJD-0373,YJD-0278,YJD-0174,YJD-0080,YJD-0366,YJD-0019,YJD-0345,KNB-2026,KNB-1404,NA,NA,year_2,day_034,y2_d034_KNB_YJD,43,1274860,11,56.0958,72.633
952,y2_d034_KNB_YJD,44,8,44,1296574,1,6,YJD,KNB,year_2,day_034,y2_d034_KNB_YJD,YJD,KNB,8.0,44.0,top,YJD-0380,YJD-0007,YJD-0373,YJD-0278,YJD-0174,YJD-0080,YJD-0366,YJD-0019,YJD-0345,KNB-2026,KNB-1404,NA,NA,year_2,day_034,y2_d034_KNB_YJD,44,1293571,11,56.2689,73.6137
